MANDATE,ATTACKERS,INEQUALITY,PREMIUM,EFFICIENCY,EFFORT,PAYOFF,CAUGHT,CLAIMS,TAX,d_init,d_end,a_init,a_end,i_init,i_end,g_init,g_end,attacks_attempted,attacks_succeeded,amount_stolen,attacker_expenditures,government_expenditures,crossovers,insurer_tod,paid_claims,final_iter,outcome
0.2,0.6,0.1,0.5,0.5,0.3,0.6,0.5,0.6,0.5,64920238,64715960,8298079,13007,4057515,3870353,8115030,10101999,1079,342,1258712,2867665,3821878,"[]","[]",187161,398,E
0.2,0.6,0.5,0.5,0.5,0.3,0.6,0.5,0.6,0.5,67880420,67552936,16766275,518,4242526,3981357,8485053,10743099,1238,387,2713033,5187183,9909181,"[]","[]",261169,349,E
0.2,0.6,0.6,0.5,0.5,0.3,0.6,0.5,0.6,0.5,77815504,77586247,26243022,1114,4863469,4673522,9726938,17029952,1136,342,3033252,5630599,13727500,"[]","[]",189947,434,E
0.2,0.6,0.2,0.5,0.5,0.3,0.6,0.5,0.6,0.5,55054748,54811552,14921408,7204,3440922,3233676,6881844,8753504,1133,390,1939551,3635170,9857815,"[]","[]",207245,523,E
0.2,0.6,0.2,0.5,0.5,0.3,0.6,0.5,0.6,0.5,60974443,60687593,13646310,1631,3810903,3544472,7621805,9420169,1156,365,3358726,4842080,7557517,"[]","[]",266431,311,E
0.2,0.6,0.9,0.5,0.5,0.3,0.6,0.5,0.6,0.5,65010420,64646914,67123896,685,4063151,3839234,8126302,30228865,1158,355,3705684,7429751,38178319,"[]","[]",223917,181,E
0.2,0.6,0.9,0.5,0.5,0.3,0.6,0.5,0.6,0.5,72076611,71796579,49040112,223,4504788,4313527,9009576,22234679,1216,397,4130719,8163240,28122841,"[]","[]",191261,193,E
0.2,0.6,0.8,0.5,0.5,0.3,0.6,0.5,0.6,0.5,74255212,73921048,44897809,621,4640951,4451107,9281901,22993100,1146,352,3564313,8265603,23444393,"[]","[]",189843,233,E
0.2,0.6,0.8,0.5,0.5,0.3,0.6,0.5,0.6,0.5,51770531,51461792,48251483,490,3235658,2999227,6471316,20944942,1213,397,3427779,6709046,27613493,"[]","[]",236432,260,E
0.2,0.6,0.8,0.5,0.5,0.3,0.6,0.5,0.6,0.5,76962308,76592373,47399556,23,4810144,4477786,9620289,26248428,1219,399,4359891,7643630,23830058,"[]","[]",332358,325,E
0.2,0.6,0.5,0.5,0.5,0.3,0.6,0.5,0.6,0.5,62341749,61902250,25737926,1236,3896359,3526353,7792719,14014843,1223,427,4095198,6041988,14282083,"[]","[]",370006,285,E
0.2,0.6,0.6,0.5,0.5,0.3,0.6,0.5,0.6,0.5,71913804,71539654,32486526,565,4494613,4215815,8989226,16391894,1252,413,4090340,7022767,18713474,"[]","[]",278798,380,E
0.2,0.6,0.9,0.5,0.5,0.3,0.6,0.5,0.6,0.5,60543229,60239569,40488922,645,3783952,3498722,7567904,17452135,1180,385,4503668,7013834,24179101,"[]","[]",285230,201,E
0.2,0.6,0.0,0.5,0.5,0.3,0.6,0.5,0.6,0.5,59983355,59877449,1217266,44681,3748960,3662652,7497919,7502580,603,209,554146,791233,568904,"[]","[]",86307,281,E
0.2,0.6,0.9,0.5,0.5,0.3,0.6,0.5,0.6,0.5,61675579,61245425,41543729,466,3854724,3550289,7709447,15691714,1225,422,5295213,8845441,25450144,"[]","[]",304435,267,E
0.2,0.6,0.1,0.5,0.5,0.3,0.6,0.5,0.6,0.5,63074551,62724872,6882249,18472,3942159,3590587,7884319,8942327,1037,342,1717634,2817169,3689852,"[]","[]",351572,249,E
0.2,0.6,0.5,0.5,0.5,0.3,0.6,0.5,0.6,0.5,67951763,67656054,35485646,169,4246985,4027053,8493970,9888444,1157,372,3000262,5016768,29589877,"[]","[]",219932,313,E
0.2,0.6,0.2,0.5,0.5,0.3,0.6,0.5,0.6,0.5,55425792,55127670,15460017,1219,3464112,3206904,6928224,11377166,1102,325,2008523,4205252,7359935,"[]","[]",257208,424,E
0.2,0.6,0.7,0.5,0.5,0.3,0.6,0.5,0.6,0.5,59415874,59152065,27621240,707,3713492,3506331,7426984,11730034,1157,361,3673285,6172767,17615686,"[]","[]",207161,161,E
0.2,0.6,0.0,0.5,0.5,0.3,0.6,0.5,0.6,0.5,59547963,59309914,3585692,23058,3721748,3499933,7443495,7745530,916,305,1105749,1902208,1818255,"[]","[]",221815,379,E
0.2,0.6,0.6,0.5,0.5,0.3,0.6,0.5,0.6,0.5,62889995,62311198,34139630,254,3930625,3426766,7861249,10462462,1267,444,5801649,9096961,23523858,"[]","[]",503858,248,E
0.2,0.6,0.2,0.5,0.5,0.3,0.6,0.5,0.6,0.5,46845833,46571525,10931260,691,2927865,2656595,5855729,8535882,1178,366,1649914,3504967,5291026,"[]","[]",271270,610,E
0.2,0.6,0.5,0.5,0.5,0.3,0.6,0.5,0.6,0.5,53757769,53405076,24025871,1205,3359861,3080911,6719721,13635393,1174,366,2908086,5766310,11974325,"[]","[]",278949,238,E
0.2,0.6,0.7,0.5,0.5,0.3,0.6,0.5,0.6,0.5,57008768,56683676,27868232,449,3563048,3304358,7126096,11049826,1190,389,4521739,6494946,18032889,"[]","[]",258690,217,E
