MANDATE,ATTACKERS,INEQUALITY,PREMIUM,EFFICIENCY,EFFORT,PAYOFF,CAUGHT,CLAIMS,TAX,d_init,d_end,a_init,a_end,i_init,i_end,g_init,g_end,attacks_attempted,attacks_succeeded,amount_stolen,attacker_expenditures,government_expenditures,crossovers,insurer_tod,paid_claims,final_iter,outcome
0.2,0.6,0.6,0.5,0.5,0.3,0.6,0.5,0.6,0.5,58729109,58270436,28743517,657,3743981,3390252,7341139,15642713,1189,395,3764995,6686661,14567026,"[]","[]",353728,254,E
0.2,0.6,0.6,0.1,0.5,0.3,0.6,0.5,0.6,0.5,53088349,52747639,26315897,3788,995407,730935,6636044,12793838,1135,352,2815272,6426649,14332847,"[]","[]",264471,311,E
0.2,0.6,0.6,0.3,0.5,0.3,0.6,0.5,0.6,0.5,70891676,70505024,33222477,1210,3278740,2890453,8861459,16791323,1187,395,3458588,6865591,19200750,"[]","[]",388287,237,E
0.2,0.6,0.6,0.2,0.5,0.3,0.6,0.5,0.6,0.5,62310566,62053160,26670890,643,2025093,1838432,7788821,14899828,1165,353,2696393,5931108,14072198,"[]","[]",186662,235,E
0.2,0.6,0.6,0.2,0.5,0.3,0.6,0.5,0.6,0.5,53517933,53256622,30626212,1263,1404846,1160323,6689742,13863652,1133,332,3319136,6392833,17564038,"[]","[]",244522,386,E
0.2,0.6,0.6,0.1,0.5,0.3,0.6,0.5,0.6,0.5,61164903,60634848,20810209,2182,841017,449362,7645613,10994892,1157,397,3836517,6756609,11623849,"[]","[3,4,5,5,5,5,6,6,]",391655,468,E
0.2,0.6,0.6,0.0,0.5,0.3,0.6,0.5,0.6,0.5,65804697,65462023,28156938,19258,329023,206306,8225587,11009740,1110,354,3402822,6529171,19289749,"[]","[2,2,3,3,3,3,4,4,4,4,5,5,6,7,7,7,8,8,9,9,10,11,11,12,19,]",122717,226,E
0.2,0.6,0.6,0.5,0.5,0.3,0.6,0.5,0.6,0.5,66159995,65796524,28483142,1871,4300400,4042863,8269999,16277266,1133,347,4293335,6503830,14591183,"[]","[]",257537,335,E
0.2,0.6,0.6,0.0,0.5,0.3,0.6,0.5,0.6,0.5,78114633,77345804,27928848,4092,585860,349331,9764329,15777445,1182,426,4784653,7468940,15448058,"[]","[2,3,3,3,3,3,3,3,4,4,4,4,5,5,5,6,7,7,10,11,12,14,15,16,17,17,18,18,19,]",236529,420,E
0.2,0.6,0.6,0.1,0.5,0.3,0.6,0.5,0.6,0.5,62184680,61479486,24058610,2646,1010501,604266,7773085,11923380,1191,403,4379623,6778472,14238626,"[]","[4,7,7,]",406235,467,E
0.2,0.6,0.6,0.1,0.5,0.3,0.6,0.5,0.6,0.5,53409229,53080072,25314317,580,1268469,958427,6676154,13897198,1182,367,3246017,6391102,12340791,"[]","[]",310042,571,E
0.2,0.6,0.6,0.3,0.5,0.3,0.6,0.5,0.6,0.5,63022367,62679262,30525992,1042,2993562,2776940,7877796,12420075,1124,350,3305691,6601540,19940859,"[]","[]",216622,261,E
0.2,0.6,0.6,0.7,0.5,0.3,0.6,0.5,0.6,0.5,62983203,62579735,25087520,695,5983404,5710774,7872900,10526040,1180,361,4501378,6598867,16510917,"[]","[]",272630,226,E
0.2,0.6,0.6,0.5,0.5,0.3,0.6,0.5,0.6,0.5,70851968,70591994,28927969,640,4693943,4499124,8856496,17958717,1165,339,3179897,6397705,13882195,"[]","[]",194819,252,E
0.2,0.6,0.6,0.2,0.5,0.3,0.6,0.5,0.6,0.5,53037788,52756294,25817143,4506,1790025,1556392,6629724,14518408,1136,363,2664295,5565641,12873440,"[]","[]",233633,383,E
0.2,0.6,0.6,0.2,0.5,0.3,0.6,0.5,0.6,0.5,60443057,59896783,21123436,7044,1662184,1236318,7555382,11995743,1209,403,3797427,6720414,10927758,"[]","[]",425866,258,E
0.2,0.6,0.6,0.2,0.5,0.3,0.6,0.5,0.6,0.5,60229756,59817585,31622640,1116,1505744,1218415,7528719,14301797,1137,372,3489952,6090638,19457308,"[]","[]",287329,270,E
0.2,0.6,0.6,0.0,0.5,0.3,0.6,0.5,0.6,0.5,60053095,59519704,20401078,7331,375332,112448,7506637,11894019,1205,417,3749381,6727618,10075023,"[]","[2,2,2,2,2,3,3,3,3,5,5,5,6,6,7,10,10,11,11,12,19,19,20,21,]",262884,450,E
0.2,0.6,0.6,0.7,0.5,0.3,0.6,0.5,0.6,0.5,62386668,62016993,26344862,1366,6004717,5774901,7798333,14788811,1179,372,3892957,5817288,14135221,"[]","[]",229816,230,E
0.2,0.6,0.6,0.1,0.5,0.3,0.6,0.5,0.6,0.5,68331799,67832866,29270023,1883,1195806,873194,8541475,17566328,1211,399,3431130,7119389,13945443,"[]","[]",322612,281,E
0.2,0.6,0.6,0.1,0.5,0.3,0.6,0.5,0.6,0.5,66420658,65828247,29115054,3802,1328413,864326,8302582,13144225,1246,450,4992788,7396725,17929383,"[]","[]",464088,403,E
0.2,0.6,0.6,0.3,0.5,0.3,0.6,0.5,0.6,0.5,68340497,67978315,27071132,1220,3331599,2988407,8542562,18150249,1118,337,2883574,6231542,11936057,"[]","[]",343192,314,E
0.2,0.6,0.6,0.5,0.5,0.3,0.6,0.5,0.6,0.5,62423958,62177431,19567182,533,4213617,4025803,7802995,13986018,1141,353,2770316,4808482,9009485,"[]","[]",187815,245,E
0.2,0.6,0.6,0.2,0.5,0.3,0.6,0.5,0.6,0.5,51165911,50619840,26297409,1126,1790807,1335517,6395739,8493819,1193,389,5379236,8212704,16986859,"[]","[]",455290,311,E
0.2,0.6,0.6,0.0,0.5,0.3,0.6,0.5,0.6,0.5,57350506,47791730,33602902,6838186,143376,0,7168813,0,1388,587,11849422,15487435,28148247,"[]","[1,2,2,3,3,3,4,4,4,4,5,5,6,6,6,7,7,8,8,9,9,10,11,12,12,14,15,16,16,28,]",143376,921,E
0.2,0.6,0.6,0.4,0.5,0.3,0.6,0.5,0.6,0.5,60634462,60370334,27160998,860,3259102,3079608,7579308,13600182,1134,338,2802138,6505792,15077093,"[]","[]",179494,203,E
0.2,0.6,0.6,0.2,0.5,0.3,0.6,0.5,0.6,0.5,69582678,69275693,24692189,952,2087480,1850897,8697835,12002496,1171,360,3210073,5976718,15953428,"[]","[]",236583,331,E
0.2,0.6,0.6,0.1,0.5,0.3,0.6,0.5,0.6,0.5,89113805,88707032,28041569,1328,1893668,1555651,11139226,20292601,1152,388,3189689,6726693,12904962,"[]","[]",338018,529,E
0.2,0.6,0.6,0.6,0.5,0.3,0.6,0.5,0.6,0.5,68291983,67885474,22222523,635,5292629,4996469,8536498,13525609,1176,383,3497266,6001236,11934210,"[]","[]",296160,272,E
0.2,0.6,0.6,0.4,0.5,0.3,0.6,0.5,0.6,0.5,63912127,63491997,24512754,2602,3674947,3327363,7989016,14787792,1180,375,2728955,5812651,12666440,"[]","[]",347584,195,E
0.2,0.6,0.6,0.5,0.5,0.3,0.6,0.5,0.6,0.5,84119596,83602580,34292131,1020,5783222,5429950,10514950,17991887,1224,398,4615716,7690049,19994413,"[]","[]",353273,247,E
0.2,0.6,0.6,0.4,0.5,0.3,0.6,0.5,0.6,0.5,76230529,75942784,29561688,1583,3811526,3624416,9528816,18245405,1139,369,4095967,6051923,15266448,"[]","[]",187110,288,E
0.2,0.6,0.6,0.2,0.5,0.3,0.6,0.5,0.6,0.5,66739777,66225465,28090605,1367,2419317,1963490,8342472,14384303,1197,379,3631699,6836510,16181037,"[]","[]",455827,385,E
0.2,0.6,0.6,0.8,0.5,0.3,0.6,0.5,0.6,0.5,55269705,54991222,32448414,462,6079668,5884572,6908713,15989904,1191,362,3835513,6043258,17797081,"[]","[]",195095,237,E
0.2,0.6,0.6,0.4,0.5,0.3,0.6,0.5,0.6,0.5,51648361,51446374,38544516,535,2840660,2688751,6456045,14103459,1138,336,3086107,6234050,25016414,"[]","[]",151909,309,E
0.2,0.6,0.6,0.0,0.5,0.3,0.6,0.5,0.6,0.5,53314325,52559857,27405520,12638,466500,102621,6664291,13002553,1179,396,4625434,7574034,14598933,"[]","[2,2,2,2,3,3,3,3,3,4,4,4,4,5,5,5,7,8,8,10,10,10,13,13,14,18,25,27,28,35,37,]",363880,342,E
0.2,0.6,0.6,0.7,0.5,0.3,0.6,0.5,0.6,0.5,88832635,88419404,25908622,333,8661182,8381424,11104079,16291061,1210,380,3568282,6115030,15299267,"[]","[]",279758,215,E
0.2,0.6,0.6,0.4,0.5,0.3,0.6,0.5,0.6,0.5,64207748,63700577,27429192,2339,3290647,2947166,8025969,10758735,1242,450,4126761,7069623,18475116,"[]","[]",343481,352,E
0.2,0.6,0.6,0.5,0.5,0.3,0.6,0.5,0.6,0.5,64464593,64012342,27408654,1293,4512522,4231370,8058074,15633035,1184,373,3125022,5683460,14882343,"[]","[]",281152,380,E
